Unnamed: 0,id,tweet,Majority_Sentiment
395,88977088,@username because biafra is gone for good. ewu awusa dika gi,Abuse
584,89791819,open your eyes  gaa juo ndi nnanna gi ihe mmadu ji aka mmadu ibe ya,Normal
1923,89792165,"chei!! nwanyi abacha ""@username : asiri gbakute""@username : ma oga at d top ""@username : who call dis one for matter ""@username : *clears th",Abuse
1933,89792175,"@username lol 😂osi owu gini uchu, kitikpa gbagbuo gi there. ikpu shigbuo gi there. ezi bida",Abuse
501,89791736,"@username ezigbote onye mgbu o, i keep wondering who listens to him. dude is trying so hard to ride on mnk back to gain popularity. makachi umu otu ma obu umu aba nweta this man aga apia you 2by2 na azu olu",Abuse
2531,89976989,"@username anụmanụ, iche nọ i na akogheri, nkịta rifọrọ gị nsị, onye mgbu!",Abuse
2296,89976754,@username a na ako. akuko mbe na agu,Normal
2965,89977424,@username nne gi na nna gi aturu🐄 onye oshi ‼️ your father was the highest betrayal of biafra during the war and you have taken over ekwensu ‼️ this time ga eri ishi gi🔥,Abuse
2726,89977184,"chei! calm down sha! rt @username this stupid #ikwerre man just spoiled my night...ara cha fuya nti, anu ohia, nnama...ekwensu",Abuse
2352,89976810,"@username thunder gbagbuo gi dia, nkita ara tagbuo gi dia, usu mia gi onu dia....  ozu rere ere!",Abuse
1700,89791941,technoking onye agwu.,Abuse
206,88976896,"rt @username : @username pls rt n check out ""onye agwu ft. shuley dee "" by @username link&gt;&gt; ##url #irepnaijamusic",Abuse
735,89791970,@username kitikpa gbagbuo gi na ezi na ulo gi,Abuse
1480,89791051,@username lmaoo.. nnenne gi nwa bu onye nkuzi mu,Normal
527,89791762,@username mgbada iwe. nna eziokwu ka ikwuru.,Abuse
1662,89791903,ekwensu a abiagokwa ọzọ ịchọ ihe ọ ga-asị na anyị mere...,Abuse
902,89792137,"okwu d'ya. atuolu omalu, omalu. atuolu ofeke, o ti nye isi n'ofia.  ##url",Normal
378,88977071,@username otua ka ndụ ndị ofe mmanụ nile dị! okomoko mere ha ncha!,Hate
2419,89976877,@username ka chukwuokike abiama tie gi mgbada nwuru anwu n'isi. ewu palestine.,Abuse
2666,89977124,""" u re a isi ewu :p :p @username : u be real...isi azu @username : "" u re a dunce na @username : she thinks i'll overreact ....""""",Abuse
1407,89790978,@username you didn't even tag an igbo person. taa.. m kitikpa gbagbuo gi there,Abuse
387,88977080,akuko onye mgbu!😂 so shameful ##url,Abuse
199,88976889,"ubochi a ga akpuru ndi usa, si kpuru kwuo ma ndi akpiri n'otu. ndibe anyi, ohia dikwa nu ka enwe amaghi ya.",Normal
1055,89790624,@username kitikpa gbagbuo gi na process 🙏🏽,Abuse
591,89791826,ekwensu yi akwa ọcha so ina akocha mmadụ ọnụ. enyegom gị ọrụ na ụtụtụ a nwa chukwu bụrụ ọnụ. udene ga eji ikpu nne gị eme pepper soup anuofia. nwoke bu ikpu na etiti ụkwụ ya agaghari. kitikpa lacha gị anya adaka. ##url,Abuse
520,89791755,onye obula bu iheahu na atry ehack my twitter account otolo na kitikpa na enwero nwanne ga agbapia gi akwa amu..,Abuse
1988,89792230,"@username awww! that's so cute, enyi gị nwoke bụ ezigbote ewu! awww! 😍 anụmanụ!",Abuse
430,88977123,@username lmaoo smh. onye ime ezi,Abuse
1088,89790657,@username adaugo ji ntị anụ ihe na-awughi anya!,Normal
208,88976898,"kitikpa gbagbuo kwa gị there! for you to be in finland &amp; give people of biafra directive here while, you go about your daily business in finland. idiot! chineke kpọọ gị ọkụ, ụsụ! we await those miscreant like you, you gonna send out to work for you, tomorrow @username ##url",Abuse
492,88977185,"lol rt @username : akara ten ten kobo, mmezi ga ka nke igoro ego... chai!!! abum nno ezigbo onye ime ezi :(",Abuse
2897,89977356,amadioha kugbuo gi there. nkita ara. ##url,Abuse
794,89792029,work up listening to gentleman mike ejeagha onye ori utaba ...timeless,Abuse
1971,89792213,ekwensu ọ oga me rie ụnụ ná agha... sị mbà oh,Normal
1191,89790762,@username leave my club ekwensu mmụọ a ozu nwụrụ anwụ kitikpa gbagbuo gị there,Abuse
1190,89790761,"@username nkpi, ezi bidah, efulefu ohia,anuofia, nkita ara, otu onye ara, nwa ne wegi ozuzu!🤣🤣🤣🤣",Abuse
1719,89791960,@username 😂😂 nna obi okwute na on serious highway now.. i won’t fall biko...,Normal
1736,89791977,@username onye oshi rie nsi .,Abuse
84,88976774,"@username you be confam aturu 🤣🤣🤣 mkpi , mmeeee , ewu zambia",Abuse
2355,89976813,@username so pretty. nwaanyi oma🌹🌹🌹🌹,Normal
2212,89976670,"@username kpokwa nna gi na nne gi oku there, efulefu",Abuse
20,88976710,"@username nnama, anu mpama, onye iberibe dika gi... anu nkita",Abuse
1343,89790914,yoruba nation ndi ofe nmanu ndi akpiri ego... soon they will abandon the agitation,Hate
1522,89791763,"@username onye iberibe, ezi ofia, onye amosu, onye agbalionwe, nwa nkita, nwa enwe, what exactly are u trying to say? i want to send u the money drop ur account details. nwa ewu. ike mbe like u..",Abuse
1893,89792134,"@username #brilafmosha.nwata kwuwee onu,o si na ogwagbue ogenye. amaka nwa nza eto, opughi ika nne ya. nnukwu nzuzu ka obu ikpari okenye.",Abuse
2677,89977135,"lool...  onwebedi ife i fuuu ""@username : ike ndi ofe mmanu agwugom! :(""",Hate
2854,89977313,"@username as in eh.. onye meghepu eze ule, o na-ako nonsense just for retweets.",Abuse
977,89792213,ekwensu ọ oga me rie ụnụ ná agha... sị mbà oh,Normal
2774,89977232,"rt @username : onye ime ezi :d rt @username : #np- osondi owendi- mc loph ft flavor...egwuuuuuuuuuuuuuu*rapu m biko,onye obodo oyibo*",Abuse
887,89792122,"ishi aki""@username : ara oji ""@username : otu ocha""@username : amu nama ""@username : otele aboki""@username :",Abuse
1103,89790672,i wan see the onye mgbu face 😂😂😂😂  isi adịrọ ya mma. ##url ##url,Abuse
2954,89977413,"""ị mara asụsụ niile dị n'ụwa mana ị maghị asụsụ ndị be nna gị ma ọ bụ nke ndị agbụrụ gị, ị mere onwe gị ohu "".... ọkammụta ngugi wa thiong'o ##url",Normal
2262,89976720,"ụmụ igbo niile, anyị ekele unu.   igbo na-asị na ilu bụ mmanụ ndị igbo ji eri okwu. n'ihi nke a, ihe anyị na-ewetara unu taa bụ #ịlụigbo.  biko, mezue ilu a  ""ọchụ nwa ọkụkọ nwe ada. nwa ọkụkọ nwe.....""  #centreformemories ##url",Normal
890,89792125,@username nkita ara ndi nzama dos keep barking on social media,Abuse
2984,89977443,"@username . instead of shawama»»abacha, for baleys»»nkwuocha, for hot dog»»anu nchi ,mgbada. :",Normal
1569,89791810,@username onye iberibe atulu hausa ezi bida aunty rest life is not that deep.,Abuse
2865,89977324,"""@username : “@username : ""@username : @username nkita"" isi ewu”osoji"" abeg am tired :')",Normal
1460,89791031,"nwata chọba nke ya, ọ bụrụ ajọ nwa. ##url",Normal
2518,89976976,@username asim isi aki oyibo nah banyere ife idelu,Abuse
1436,89791007,@username igbo--abia dialect onye ohi onye arụrụala,Abuse
2632,89977090,"@username onye ọgwụ ego, kidnapper, onye orí, ọkwa izute go moto, nwoke m, bupu komkom a n'ụzọ… hei god…😂😂😂",Abuse
459,88977152,"@username onye arụrụala nwụọ, onye arụrụala ibe ya elie ya.",Normal
1847,89792088,"@username asa, bia, kedu ife ichoro?  asa: achoro ezigbote good ekwenti (phone)   bia na'enwere origilu ya  nee ya, nkea budugodi dachiii, o machini 😁 iga e use ya, nwa nne gi nke itoro e use kwa ya  nee ya o obere ego  😀😀",Normal
79,88976769,@username aga amuta nwaanyi,Normal
2941,89977400,mike ejeagha – onye ori utaba ##url,Abuse
1061,89790630,"@username free am, no let any onukwu spoil ur nyt",Abuse
910,89792146,@username see this ọkụkọ igbo forming lagos person... nwoke m go and sit down...,Abuse
2881,89977340,"""@username : @username u dey mind d mugu. oloshi, onye iberibe, nkita ara""hahahahaha! achigbuola m onwe m o!! don't mind him",Abuse
2200,89976658,spain a naaaa! diego costa a dizia ka onukwu 😂!! how can someone choose over obodoma brazil? no shot on target!!!,Abuse
2680,89977138,"""@username : ebule!""@username : @username anu nchi!!!""""otule okuko!!!",Normal
381,88977074,@username efulefu! but you're referencing eccl 9:11. onye mgbu!,Abuse
2142,89976600,the guy on the split screen even pronounced it well? with the igbo accent sef and this onuku odeku o bu ya nwe afa anoro ebe a kpughe onu si na aha ya bu yewzahmah. ndi nnanna gi ga naefe n'isi ebe obula ha no. ##url,Abuse
2010,89976468,@username ndi okenye aruruala ohan'eze ndi apari ohan'eze ndi akpiri ogologo. tufiakwa ‼️,Abuse
1913,89792155,"before the cowards pass their nkita ara bill, sen.woman-beater somebody sim gwa gi na iwu onye iberibe, nuofia, ewu, eju, oluku, nchi, udele, oke, ukpana, alinga okporoko, usu, nkapi, idide, ochicha...kitikpa rachie gi anya there!! *takes a deep breat*... #saynotosocialmediabill ##url",Abuse
717,89791952,@username onye hụrụ agadi nwaanyị ka ọ na-eri akpana ọkụkọ napụta ya niihina o bute ọrịa o zuo ọha.,Normal
1869,89792110,":p @username : lol""@username : mkpi @username : @username isi ewu""""""",Abuse
688,89791923,onye nzuzu! just n'ekwuyeri ka onye ala! ceo ndi isi mmebi 😜 ##url,Abuse
2549,89977007,@username chere ka ndi army meet e gi.. onye ara ogidi    beyond 2023 you people will keep wailing. let your simon dare step foot into nigeria if he is not afraid. where is your mazi ??🤣🤡🤣🤡🤣😂  nna gi rie nsi rejuo ya onu   nikita ara,Abuse
1298,89790869,"@username #olachi, aturu muru ebule gba aka ##url na simon ekpa wu aturu n'eziokwu. iputa na igwe ina ako ka onye egbuwara ishi. iwu nwatakiri n'eziokwu. uche gi odikwa ya na simon ekpenta wu onye ashi, onye oshi, onye oga na dibia na onye nkesa otu-nwanyi n'igwe? #ewu",Abuse
306,88976998,@username ekwensu e romancee mamiwota  my fav phrase,Abuse
210,88976900,@username everywhere rubbish takes. ndi nzuzu 🥴,Abuse
1449,89791020,"@username 😂 😂 osi otu kurie nne ya, ọnụ ọjọọ",Abuse
2714,89977172,@username ya on pipelines security. ndi akpiri ogologo! ##url,Abuse
2961,89977420,@username anuofia melu mpagi ebere  ewu awusa,Abuse
2822,89977281,@username ọkụkọ nti ike na amụrụ akọ na ite ofe di ọkụ./ a stubborn chicken learns it lesson in the hot pot of soup.,Normal
889,89792124,"100million is too much sef rt @username : lol ""@username : ndi ofe mmanu ndi nzuzu :p rt @username : ... ##url",Hate
1595,89791836,isi nkita nancy! *tongue* @username,Abuse
921,89792157,"""@username : @username loool jesu si ka i should share with nwanne gi"" chucks i bu onye ori",Abuse
2826,89977285,"e tua ka o dikwa ma nwa nza rijuo afo, o si chi ya putara ya mgba. ##url",Normal
2345,89976803,"@username egwu adighi atu afo onwe buru uzo, mana anaeji ehihe achu ewu ojii. aka chukwu di n' aru gi onye ndu anyi. ozokwa, nmadu anaghi abu nwata na anu ogburu #chimaroke #ebeano #ebeanofam  #ebeanogenz",Normal
192,88976882,@username person just waste isi ewu,Abuse
2610,89977068,"let me even talk about what i detest in this life, maybe a red flag 🚩 🚩 🚩 🚩 a big man in my area then, was fond of helping people, and at a time, rumours started flying na ọ bụ onye ọgwụ ego, ọ jikwa anara ndị mmadụ akara aka ha. he heard it and stopped helping. then, ##url",Abuse
1270,89790841,as eze ndị owerri or what?  onye iberibe ##url,Abuse
484,88977177,"@username do you know that for southeastern igbo person adamu  means olodo, a daft. ònye iberibe",Abuse
919,89792155,"before the cowards pass their nkita ara bill, sen.woman-beater somebody sim gwa gi na iwu onye iberibe, nuofia, ewu, eju, oluku, nchi, udele, oke, ukpana, alinga okporoko, usu, nkapi, idide, ochicha...kitikpa rachie gi anya there!! *takes a deep breat*... #saynotosocialmediabill ##url",Abuse
2583,89977041,"@username gwaya nne gi na nna gi, ma o burukwa na ha ka di ndu.  mana tupu nke ahu. kitikpa gbawapugodi gi anya. otoro kwupukwa ndi n'ille ihuru n'anya, my gee😊.  imere isi ka okpu-nna-bu-enyi, my boss😊",Abuse
278,88976970,"hahaha, nwanne ndi ofe mmanu na ndi ugwu na act film karia angelina jolie eee.... ##url",Hate
992,89792228,"@username ịchọ lu mi-ọnụ, ije chọ nwaanyị nke gị na. apụ ndị ń eme love 😂",Normal
1418,89790989,@username are you minding omojuwa. onye ekpenta amaro na akpupu ukwu bu na ukwu ka ana eyi a. anu bi na ofia.,Abuse
1849,89792090,isi ewu kee you there😏😏😏. ##url,Abuse
2920,89977379,it is this empty akpa amụ; this ukwu ewu; this onye nzuzu that is referring to these pretty ladies as “what”. ##url,Abuse
572,89791807,"@username ejiofor bu onye oshi,obu ya rere our be leader mnk.",Abuse
997,89790566,@username rapu onye mgbu a ka o n'akogheri.,Abuse
1367,89790938,@username bia ewua your father and all your generation will carry it for her onye ala  onye iberibe bcos na odi ka isi  adiro  gi na umu nna gi mma anu ofia 🙄,Abuse
1364,89790935,"@username ijee ịgwa nne gi rie nsị, ebe na ọzụrọ gị azụ ọfụma. atụrụ kpajuo nwa ọgwụgwụ oge.",Abuse
586,89791821,@username #ompa #mmanyam my hero of d week goes to david luiz of chelsea infact d guy bu mgbada onye egwu #bethehero,Normal
2709,89977167,"@username negodi onye nka, onye mgbu.",Abuse
2979,89977438,nne gị bụ akwụna,Abuse
1979,89792221,"onye nsusu, omakwanu ihe, oche no ino na diaspora na aghasa ihe na ala nigeria. buru afonu ka oke imkpi !! ##url",Abuse
676,89791911,@username i bu amosu ... onye iberibe,Abuse
1786,89792027,@username nekwa nkita ara...!!!  common get out of here...!! rijuo nsi afo there... efuluefu...  onukwu nmuo...!!!!,Abuse
858,89792093,"@username ode, nkịta ará odika asụsụ gị na eme gi izuzu ezuzu. ewu.  i have nothing to tell you dear, maka iwe gị akọ na uche nke aka gị. bon après midi, anu ofia 😍",Abuse
448,88977141,@username agwọ ocha mmamu sọọ kwa gị ọṅụ ebe ahụ. onye iberibe.,Abuse
1383,89790954,"@username akpa amu gi dia my brother from the west,, i am not surprised, majority of ndi ofe mmanu bu anu mpama",Hate
1628,89791869,"nna gi bụ ewu, btw i'm not a chelsea fan, peep my bio, atụrụ! ##url",Abuse
2297,89976755,ofe nsala and pounded yam with nnukwu isi azu ndu n'agu m...biko onye siri?,Normal
2244,89976702,"@username ndi akpiri ego, akirikpakpa gbagbuogi dia, #dosallweknownow #ipobmovingmetro #wemovetogethernow #freemazinnamdikanunow #biafrareferendumnow",Abuse
2659,89977117,@username 😂😂😂😂 onye agwu,Abuse
2935,89977394,"@username 😂😂😂😂😂😂😂😂 ọ si na how do you guys reason  😂😂😂😂😂 ọkụkọ nyuo ahụ, ana achuwa ya oso!  😜😉😂😂😂 onye iberibe",Abuse
1676,89791917,@username ha gatugbu onwe ha na vote nobody ever want to vote in biafra land except ndi akpiri ogologo ‼️,Abuse
2655,89977113,"nsọpụrụ dị kwara onye ọ bụla n'agbanyeghị otu onye ha. onye ruru ịkwanyere ugwu a ga-enye ya ugwu ya. ọ ya mere ndị igbo jiri sị na otu ọbụla nwa nza ha, a ga-ebu ya n'isi. #igbofridays",Normal
1252,89790823,ndi nile ne bu my mata na isi nkita lifor gi nsi,Abuse
295,88976987,@username onye afọ njọ. una fit lose una own.,Abuse
589,89791824,@username okpo  anumpama onukwu  anu ohia,Abuse
1286,89790857,nwa ochicha rt @username : *isi nkita :) *rt @username : anu nama rt @username : *isi ewu :) *rt @username : (cont) ##url,Abuse
1386,89790957,@username profile picture o nke nne gi! otele!,Abuse
2196,89976654,@username ibu ezigbo anụ ọhịa,Abuse
1390,89790961,@username negodi nkita ara na si madu ebena akwa itiboribo,Abuse
2238,89976696,"@username adannne biko ewena iwe, ihe a o bu aha nna gi?",Normal
426,88977119,@username ogbasalu gii 🤷🏽‍♂️🤷🏽‍♂️ goan find your own otele ukwu nau.. ijulu aju.. inulu iyi na iga anwu inside wankinson,Normal
535,89791770,"@username asi nwanyi oma...the main onye mgbu but onye nwetelu #2,200...a na achupu onye nwe shop ka enwelu shop ya setie olu, o'comply kwa nalu nke ruoru ya juo ezigbo oyi😂",Abuse
1059,89790628,"@username biko gbafuo.  nwanyị akwụna, nwa agbọghọ na-enweghị uche na onye nzuzu.",Abuse
1819,89792060,@username ara gbagbue nne gi  nke fodulu gbue nna gi  mkpi,Abuse
2488,89976946,@username odee a edeela nke a kpọrọ.. ọgazị amaka.. chebiri nke a niihina ihe anaghị akọ ebe ọ na-adị. ụkọọ jisie ike na ntute asụsụ igbo dị mkpa n'oge a. daalụ,Normal
1891,89792132,@username na mumu you be. ewu awusa.,Abuse
133,88976823,@username oh nice. kitikpa gbagbuo gi there,Abuse
2730,89977188,î ya atadaanû atu ututu wee kwube okwu. eze ule. ##url,Abuse
1781,89792022,@username ofe ukazi with enough condiments....carry go nwannem rapu that nkita ara,Abuse
422,88977115,"@username ndi ofe mmanụ, ndi nzuzu",Hate
2642,89977100,ajọ nwa agbọghọ 5 pointer ##url,Abuse
1980,89792222,@username onye agwu with spongebob's antenna poking out of his head.,Abuse
1537,89791778,"@username ijuta isi nkita, i ya iji agba ya me gini #igboproverbfriday",Normal
1373,89790944,"a king! you had me on for a moment there ngl but it made the laughter at the end more hilarious.  nwata chọba nke ya ọbụrụ ajọ nwa!   anyị mana ọnọdụ ugo n'ewe egbe iwe ya mere igbo bụ igbo jiri wee kwuo sị ""egbe bere, ugo bere. nke sị ibe ya ebena, nku kwaa ya"" ##url",Normal
557,89791792,@username nti eleke.......senior onye iberibe di ka gi... madam level up ..ina ka zi kwa nka ..lekwa gi lee wrinkles maka na ihetiri amaka...#amakaourwinner,Abuse
1995,89976453,"onye iberibe!""@username : god! ebuka called me patience!!@username u don die! dont let me remember all u trash oo! elemao! hahahahahahaa""",Abuse
2426,89976884,you are a very big idiot  . mpama.  ezi bida.. ekwensu  laacha  gi ike. onye iberibe ##url,Abuse
2663,89977121,"@username biko we are not chasing anybody away maka ndi ofe mmanu na ndi ugwu no na akuku, na acho nkewa na etiti umuigbo",Hate
571,89791806,"@username kitikpa gbagbuo gi gi bu nwa ,,haba!",Abuse
353,88977045,"@username onye iberibe soludo is still bragging, calling candidates from other parties ""ofeke na amaghi mgbe ekere nku ukwa""",Abuse
92,88976782,@username kitikpa lashapu gi ma agbatobi gi ma ndi nnanna gi anya. ezi,Abuse
2110,89976568,@username ndi usa kwa!? obuzi ka anyi si asazi usa nwa ?,Abuse
2517,89976975,agwọ mia gị na ụmụ nna gi ọṅụ ##url,Abuse
1175,89790746,"@username ihe ojoo dika atiku, kpoo  gi n'ezi n'ulo gi ihu.  tinubu wuru kwa onye ochichi gi na umunna gi.  umuada buru ekete ahia nne gi, amaala kpuru igwe nna gi. ewu n'amaghi ebe eliziri ozu.",Abuse
1453,89791024,"mbe onye nemebi iwu si na nemebi iwu ya nke o meworo chigharia, me ihe ekpere n'ikpe na ezi omume, ya onwe ya geme ka nkpuru obi ya di ndu.",Normal
1290,89790861,"val christopher:   okuko nti ike n'ezu ike n'ite agadi nwanyi, nwa nza rijuo afo osi chi na aka ya putara ya... ##url",Normal
1661,89791902,@username congratulations nwanne m nwaanyi. iheoma ru nma,Normal
1432,89791003,"ewu, nkita ara, onye iberibe, mkpi, anu ofia, boateng, mumu ""@username : moyes' boys to the rescue.""",Abuse
1411,89790982,"@username ilu 25:14 onye o bula na eji mpopo si na o nwere ihe o na-enweghi, di ka iru igwe n'ikuku na-enweghi mmiri ozuzo.  ndi mmadu no n'ogbe a ga e me ka i chee na i naghi eme ofuma, ma o buru na i soro uzo na-ezighi ezi nke ha keputara.  onye aririo na-azuru nwunye ya ugbo ala.",Normal
1441,89791012,@username as per anu ewu for ofe onugbu 😂,Normal
699,89791934,@username real onye agwụ....,Abuse
2490,89976948,isi ewu money ritual incoming..,Normal
349,88977041,need anu nchi or anu mgbada.,Normal
2424,89976882,@username ozunwuru anwu sachie eze oti gi  osiso!! 😏 look at the ezi bida na ewetere m onu!! udene!!! 😏 nne na nna gi ozu!!,Abuse
2964,89977423,"@username isiri kpabie ụzọ oga esi were pụta. ńnà,ama m na ibughi ajọ nwoke.😂",Normal
2416,89976874,onye kwa de hate on igbos?  d person obu onye nzuzu? ##url,Abuse
2155,89976613,"osisi kpọrọ nkụ ka a na-atụ anya na ọ ga-ada, nke dị ndụ e si n'ukwu honiri daa. ọkpọnkụ siwara n'etiti puru ome toputa osisi ọhụrụ ọzọ. ọ bịa nye ndo, chekwaa ndụ; nyezịa ọtụtụ ụmụ nnụnụ si ebe dị iche iche akwụ̀.   invincible glorious bold original",Normal
1142,89790711,nwata choba nke ya ọbụrụ ajọ nwa. ##url,Normal
1753,89791994,anyị niile ga-alụ  akwụna,Abuse
1416,89790987,"@username eze idi ala, onye nzuzu,anu ohia,akpa amu, zombie,ozu, iberibrism, anya anu. agwor gba gbuo gi die.. nkita mia ghi amu. akpa amu zachie ghi ukwu.. taaaaa ewu!!",Abuse
2821,89977280,"kam si kwanu. lol""@username : mba. o wu onye ofe mmanu. lol. ""@username : @username nwannem oo, onye na ekwu ihe obukwa onye igbo?""""",Hate
2805,89977264,"@username nne, e sogbuna onwe gị... ụfọdụ atụrụ che na ebe a bụ ụlọ ndị ara",Abuse
1344,89790915,kayode wu onye iberibe #bbnaija,Abuse
2474,89976932,ejiro nnukwu isi ama isi gabu eze ##url,Normal
454,88977147,@username otu nne gi dia,Abuse
917,89792153,"@username shut up onye-oshi onye-iberibe nzuzu, isingbakala, anu mpama",Abuse
1204,89790775,"@username gi na ezi na ulo gi bu ndi nwuru anwu...elu na ala aju go gi, nne gi, nna gi, umu nne gi....sango thunder and ogun bu ihe ga egbu gi na ndi nke gi...onye nzuzu fuluefu..",Abuse
1279,89790850,@username ọkwa one onye iberibe na like ịkọ eri,Abuse
1821,89792062,"@username o juta isi nkita, o were agba ya mee gini?",Normal
38,88976728,anyi afugo ka uche gi ra this morning. anuofia. mkpi na agbara oha. chi fote i na achoghari ikpu na twitter. ezi bida. o di ka isi adiro gi mma. chorokwa umu ogbo gi o before mpiawa gi azu. imbe. ##url,Abuse
978,89792214,"oyebola @username : ebola ""@username : ekwensu ""@username : eniola""@username : yoruba names starting ... ##url",Abuse
2756,89977214,"negodu ihe ewua na ako ,achoolam ibombu ebe njaba 2times ,ifere adighi eme gi  onye ori ##url",Abuse
987,89792223,🤣🤣🤣🤣🤣 akpi zukwanuike ebe ụmụ nwaanyị nọ. ##url,Abuse
2539,89976997,@username ndi usa ogini di....,Abuse
1915,89792157,"""@username : @username loool jesu si ka i should share with nwanne gi"" chucks i bu onye ori",Abuse
1423,89790994,"@username do you know the meaning of your name ""apari""? onye iberibe, onye na abagi uru, onye nzuzu, the list is so long.",Abuse
2024,89976482,"@username ashawo kobokobo ka ibu, amu nkita ka ibu, onye oshi ka ibu. keep off my post maka amadioha amagbuogi kpai ndi mkporonmiri nzama otuharlots idumota moles you're",Abuse
40,88976730,@username lekwanu isi ewu congo a..... i yield back! 😎,Abuse
1742,89791983,@username lol. ụlọ onye aghụghọ.  😆,Abuse
170,88976860,@username yo! is that your comeback? 😁😁😁😁😁😁 onye mgbu!! ina achọ porsche you didn't work for.,Abuse
1360,89790931,"""ahaaa ...i no get am?! @username : ya nuh well o ""@username : odi onye di ka gi""@username : onye nzuzu di ka gi""""",Abuse
739,89791974,@username onye nzuzu di ka gi what good about him😡 #endsarsnow #endpolicebrutalityinnigeria #endsars,Abuse
1514,89791755,onye obula bu iheahu na atry ehack my twitter account otolo na kitikpa na enwero nwanne ga agbapia gi akwa amu..,Abuse
2931,89977390,"it has been a moody day for me.  ọkwa e buru ozu onye ọzọ, ọ dị ka e bu osisi kpọrọ nkụ. (when they carry the dead body of another, it looks like a log of wood) (igbo proverb.)   ọkwa ọ metụ imi, ọ metu ọnụ  #endsars",Normal
1852,89792093,"@username ode, nkịta ará odika asụsụ gị na eme gi izuzu ezuzu. ewu.  i have nothing to tell you dear, maka iwe gị akọ na uche nke aka gị. bon après midi, anu ofia 😍",Abuse
635,89791870,"@username igbo name specifically for females:  mgbafor mgbeke  mgbaorie akwaeke  adaeze  adaure  nnennaya  nwaanyi mma, etc  amara, ebere,oluchi, chinenye, nonye, etc are unisex.",Normal
2631,89977089,@username otu agadi nwanyi na so sugar. kedu maka gi na laa nwanne gi nwanyi na nne gi?,Abuse
1874,89792115,@username lwkmh... nwoke ọnụ ọjọọ 🤣😂😂,Abuse
1295,89790866,"@username akwuna kwuna, ọjị ịkpụ agadi eme ogo. onye iberibe ga ala n'iyi. agadi ekwe nka. ịkpụ gbara uka. onye oshi na onye ama. aturu na ụdị mmadụ.",Abuse
1385,89790956,@username 🤣🤣 ejiofor deceived dos ndi akpiri ogologo plus because they are criminal minded,Abuse
580,89791815,@username mtcheew. onye mgbu o nwelụ gf ọfodụ wife?,Abuse
329,88977021,"@username nne gi, nna gi, nna nne gi, nnanna gi mkpi! old fool.",Abuse
1605,89791846,@username nwa nza story,Normal
896,89792131,"@username dimkpa lusia ọgụ, nwanyị enwere akụkọ. onye oshi ekperima.",Abuse
2671,89977129,@username kam nwete gị dia onye ọgwụ ego,Abuse
782,89792017,@username i wu onye ara! ndi igbo afo njo! tufiakwa! stop po and then allow who!? ifere megbuo gi. efulefu,Abuse
160,88976850,@username ije ụwa bụ agwọ ije ụwa na aga ka agwọ osi aka nni aga ọ osi aka ekpe aga. mad songs from him 🔥🔥,Normal
2665,89977123,@username umunna gi bingo. agburu gi nine bingo. ne gi na nna gi bingo. umu gi bingo. nnanna gi bingo. nwunye gi bingo. ginwa bingo,Abuse
1616,89791857,@username onye ala. u must come with an insult ewu,Abuse
2310,89976768,"@username otu nne gi there , mkpi hausa 😂😂",Abuse
62,88976752,"@username nonso ikechukwu, mpa gi na mma gi enwero common sense. ibu onye nzuzu. nkita ara!",Abuse
852,89792087,"isi ewu isi nkita ""@username : nwa ochicha!!!! ""@username : @username please forgive me my sins bro.""""",Abuse
2467,89976925,@username ozu nna gi!!!,Abuse
2877,89977336,@username nne nwaanyị! daalụ!,Normal
1048,89790617,@username nnukwu isi nke chukwu 😂🌚 (big head of god),Abuse
2480,89976938,isi ewu joint 🤣🤣🤣... yours👇👇 ##url,Normal
1890,89792131,"@username dimkpa lusia ọgụ, nwanyị enwere akụkọ. onye oshi ekperima.",Abuse
1582,89791823,@username otu nne gi there !!!umu ndi ori. ndi ara,Abuse
1075,89790644,@username ndi ugwu na ndi ofe mmanu adigokwa confused😁😁😁😁 biko sualu'm confused naa igbo😁😁😁,Hate
54,88976744,"ọkụ gbara mbe na efe igwe, jide ọkụkọ na ugbene ọ ma emere ya ebele  (the fire that consumed the tortoise with its iron shirt will habour no mercy for the fowl that has feathers) #factevening #iluigbo @username ",Normal
259,88976949,@username ewu ogoja! gini ka i'ma about other people's culture and their religion? biko gbafuo from here. owuta gi iwelu flight jebe ogu na kano state. what is your business with their islam? let them deal with it. anu mpama na akpo mmadu anu mpama.,Abuse
506,89791741,@username akwụna mma gị nwụrụ anwụ na your papa k!ll am.. that's why i jiri yiri panti nne gị na isi.,Abuse
754,89791989,@username the guy bu ezigbote onye mgbu.    tagging dubai police that what happened!,Abuse
2838,89977297,@username onye iberibe ka ibu! ezigbote okpo! 😂😂😂,Abuse
1993,89976451,@username get ya stupid self out of my tl. onukwu odeko...,Abuse
1948,89792190,@username kitikpa gbagbuo gi there animal. message of hate  indeed. ezi ohia.,Abuse
1481,89791052,soludo onye agwu n’apka. ##url,Abuse
2983,89977442,have you had a well prepared anu nchi?  or anu  ele or mgbada? ##url,Normal
