Unnamed: 0,id,tweet,label
5175,1255811700357545984,"@username duk wani shugaba da zai mulki nigeria sai anzageshi an tsinemasa, shiyasa bazamu taba samun shuwagabanni kirki ba sai dai tsinannu da marasa tausayinmu,",Offensive
4386,78970404,citizen engagement in solving issues concerning the #almajiri is low as many people are still reluctant to engage with the government. ##url,Normal
4071,78970088,"ae ogan mu kaff dangin ku babu irin sa, kuma mgnr level kai da kanka ka nuna mana tammin jahili ne kai tinda gashi kana nuna tarbiyar da aka baka😂😂 kaga alamun gidan ku babu manya sae😂😂 sae manyan jahilai😂😂😂😂😂😂 ##url",Offensive
5243,1288612651279450114,@username wlhy kawai kallon sakarkaru suke mana,Normal
668,73178471,dan allah wakar rarara nake nema👇🏿 mai hana karya dattijo alfaharin talakka baba buhari dodar🤣🤣   pls wayakeda ita yaturamin wlh nishadi kawai nakeji yau 💃🏿💃🏿😅😅😅 sai baba✌️😁,Normal
5991,1582008538851053569,@username innalillahi wa inna ilaihi rajiun what’s this fgs 🤮  kina maganar kazamai ne kawai😅🤌,Normal
5086,1283908017000534017,allah dai yatsinema yar kwalta 😏😏 ##url,Offensive
5767,1290633629606043649,"this is almajiri integrated school sokoto and it's environs that lacks electricity for 6 mnths, just because of three poles are down. @username @ ##url",Normal
4711,78970733,king tashi kayi sahur kouh ma mika ma almajiri abincin mom said 🤣😄🤗😀😃,Normal
123,73177926,"@username almajiri system need to be integrated into national board for islamic studies or a body needs to be created on its on to regulate it into a single unified system with a compulsory skills aquisition program, its bill needs to be passed.",Normal
1824,76133191,"@username matsiyaciya ba, ai tukun, she dey there dey collect annabi wasane?",Offensive
3148,78969158,@username kanki kaman baho,Offensive
5452,1370662855440277508,@username gaskiya babu hikima chiikin wanga batu naka bawan  allah ... 😅😅.. kanuna muna cewa kaine bagidaje ba ita ba saboda babu inda ankace kawa mutum wa'azi haka.. tokai hadda zaginta ... bawan allah anya ba jiraye kake da'ita.. ko kaima anyi wupp da abinga wai 😂😂😂😂😂,Offensive
2183,76133550,@username dan iska ne basu san gaskiya,Offensive
2995,78969005,"when mubarak was busy insulting the most noble man on earth we didn't hear you quoting that verse but because you want to defend him technically, you were seen doing so. god is watching and will keep exposing your evil hypocrisy against islam. yan dadi arna @username ",Offensive
4725,78970747,@username ubanki yaci uwatai shegiya wakili yar yahudawa,Offensive
138,73177941,"someone should please tell mallam, even if he like he should set test for almajiri’s in kaduna, we still will not vote for him in 2019",Normal
5985,1024761305058684928,@username arne you back on board kenan,Normal
3348,78969358,"you can call us anything you like. illiterate, cows, aboki, almajiri but we are the one that decides who will win the election. #nigeriadecides2023  #nigeriaelections2023",Normal
2833,78968842,@username tunda dai ranar lahira ko arna da larabci zasuyi zance to uban mi zan yiwa kilinbibin koyon sa anan?🤷🏻‍♂️ nawa ake samu in an iya?,Normal
64,73177867,kila ma inyamura zan aura kawai.,Normal
4425,78970443,@username gadan gidanku ne kaji bazazza giya da san banza,Normal
5901,1235195862726438912,"amazingly, your cousin is at the forefront of hurting you in business, so har wani dan kabila yafi naka adalci. kai jama'a  allah dai yakyauta. ##url",Normal
3191,78969201,"@username you too will account, before allah, how you treated almajiri.",Normal
3081,78969091,"inec/rec chairman dr mutiu agboke, director of dss folorunsho b alade, deputy commissioner of operations dcp charles dike, commander ndlea nandi chidi, icpc chairman osun odebayo samuel o. odebayo. comptroller corrections ogunsakin tolu, nscdc vincent g. linus, ##url",Normal
706,73178509,which one is yemi alade #yemicregx #bbtitans,Indeterminate
4154,78970171,"@username i repeat gara da bidi'a da dan bindiga. (besides, kowa ma dan bidi'a ne)",Normal
771,73178574,@username kaga gudluck shege kaman almajiri a hotonnan😁😀😅😆 @username ,Offensive
1252,76132618,@username inyamuri get cash hajiya and therefore stop ✋ it manah....... naki wasa neh,Normal
2218,76133585,"@username look, please why calling her 'yar tasha' yanzu, meye tayi miki/maka a rayuwan nan?",Normal
3380,78969390,hahahahaha.. kai arne!! shima ba masari yayi ba karya yake mokocin su yayi ##url,Normal
4633,78970653,tsinannu marasa daraja allah ya maku yadda kukayi mana,Offensive
587,73178390,@username maganin yan iska karan maguzawa.,Offensive
1920,76133287,@username ai ba dadi idan ba munafikai😂,Normal
4534,78970553,@username dakikai tweeting cewa your hurt 😭,Offensive
1763,76133130,muna gefe muna ganin tafkar jakai...,Normal
1435,76132802,@username banza.. shege brostitute,Offensive
5096,1294717021343617024,"took off my wig and ate half of this pizza inside keke, yar kauye 😂😂",Offensive
2583,76133950,@username indeed it is but add scope to it maguzawa and christians,Normal
508,73178311,@username hhhh...an those inyamurai at sabon gari market,Normal
3670,78969682,did ffk retract his statement on aregbesola and apc being almajiri and bh sponsors?  akotileta omo ale.,Normal
717,73178520,@username pls what does it take to ban almajiri in nig. these young boys r expose to danger for god sake...,Normal
3092,78969102,"baba dan girman inyamirai da yarbawa, dan darajar jirgin sama da kasar waje... ka taimaka wa talakawan kasar nan... #kanolockdown",Normal
624,73178427,@username la ashe asabe tana ciye ciye kamar kabila ko?😶😐😑 ##url,Normal
1958,76133325,wannan ko dei sabon dan izala ne ko kuma kansa ba dadi😹 ##url,Offensive
5190,1489137663127044098,@username kaji katon gardi ko wai single kaji dan shegiya,Offensive
4052,78970069,allah daya halicci bayinsa baece musu mahaukata ba yawane banda zagi tunda babu wanda ya zagi malam ##url,Normal
6573,583033487378247681,it does not matter whether you are almajiri or not all matters is nigeria,Normal
1227,76132593,"kullun sai rigimar cikin gida ta addini, dan #izala yayi kaza dan #darika yayi kaza wane kafirine wane #mushirikine haba don allah",Normal
280,73178083,"@username bakada kirki dan iska kai, an fada din ai ba karya akai ba. hisssssss",Offensive
6428,498386243701731328,"this tho »»»» @username : today rulership of the cult of blood, the almajiri, the janjaweed, boko haram and the nigerian taliban ends in osun",Normal
1404,76132771,hahahaha 😂😂😂😂 gwara ya gaya ma jakai ai ##url,Offensive
4242,78970259,"role model.. amma ta yan tasha ko? karuwan banza, dama munsan zina ake daku. anan kuke samun kudi. wlh baa banza ba kasarmu nigeria ta kasa zama lpy. indai kuna raye munyi ta ganin balai kenan. yau kaji lassa jibi ebola, gata kidnappers. allah ka fitar mana karuwan nan a duniya",Offensive
1571,76132938,@username wawa banza akuya… dama hassada shine babban aikin talaka wahalalle kawai,Offensive
5201,1507463025141329927,"ya allah ka azurtamu da arzikin duniya da lahira, ka kare mu daga dukkan nau’oin azaba, kayi mana gafararka da magabatanmu, kayi mana mafita. alfarmar annabin rahma.🤲",Normal
5526,1221917323977687042,ba a sa yan uwa ba sadda suka rasu amma an saka katon arne bayan ya mutu.  tragic💔.,Normal
3825,78969838,"@username because you be ode, wawa, mumu, jahili and daft that's why u will never understand the fact that winning election is not by winning ur polling unit, and a bigot cannot be the president by establishing himself as the candidate for south &amp; christians.",Offensive
2943,78968953,"#qudus a goman karshe na ramadana  mutum dubunnai ne suka halarci sallar tuhajjud a masallacin qudus! wannan ya tada hankalin makiya allah yahudawa, suke ta hauka suna kai hari, su kuma mutanen sun ki suji tsoro. allah ka ɗaukaka addinin mu na musulunci.... ##url",Normal
2933,78968943,watakila dai ka ke sha'awar hakan. amma ko da gani ai ka san ni ba bamaguje bane danuwa. ##url,Normal
6374,1255324611086090240,our sleek almajiri's ouchhea begging for rt to go on a date.😁 ##url,Normal
3824,78969837,"northern govs in emergency meeting in kaduna over insecurity, almajiri gov lalong, also said the governors would deliberate on the national livestock transformation plan proposed by the federal government and later inaugurate some shopping malls built by ##url",Normal
978,76132344,"kafin ka yi aure ka sa ni: sirikarka kamar america ta ke, idan ta amince maka ka zama dan lele, idan kuwa ta yi fushi da kai sai ta sanya sunanka a jerin 'yan ta'adda.",Normal
5338,1231451039024517120,"@username all those slay queens suna ganin idan baka koma kamar arne ba kana gaisawa da mata, kana hugging mata, kana shiga tsirara tsirara to baka waye ba kuma kai dolo ne. don girman allah wacce take ganin haka don ance duk wacce taje jamia karuwa ce sai taji haushi",Normal
2299,76133666,"it high time our local community engage in thorough check up of most almajiri school, akwai lalacewar tarbiya a makarantun. ##url",Normal
3475,78969486,@username person who leav his home in search of islamic knowledge or foreign knowledge? this is the mean of almajiri 💯,Normal
3181,78969191,@username arniya ko musulma oho😏,Normal
6640,1394366198398193664,@username sakarai ne wanan ai. shashasha.,Offensive
2396,76133763,"dear ndigbo, dasuki is our almajiri brother ""witch-hunted"" by almajiri president and celebrated by we the almajiris.",Normal
70,73177873,@username talaka da son girma😂,Normal
4974,1389158174201163777,amma guy din nan jaki ne ##url,Offensive
6346,1379475065075609606,"@username akwai fa, kaga kamar inyamurai suna ganin mutun kuturu, in dai bai gudu ba toh kashe shi sukeyi",Normal
1643,76133010,"masallacin al-aqsa: masallaci mai muhimmanci ga musulmi, yahudawa, kiristoci ##url ##url",Normal
3034,78969044,@username ji wani shasha sha dan bakar tunkiya gustun mamar ka zakaci  dan me pesawa uwarka mani  a hanci,Offensive
6548,1318107804746604545,still awaiting rarara new buhari song.  a wanki garori 😀  #endrarara 😛  #efccwaiting 🙄 ##url,Normal
4399,78970417,anci jakai wlh😂,Normal
1547,76132914,kidahumi dan gidan kiddadwa ##url,Offensive
2644,76134011,@username yaushe zaka fara kashe arna😂🤦🏻‍♂️,Normal
154,73177957,@username nidai banga inda ya ambaci kalmar kafirci ba amma zaka iya fada man the exact second ko a cikin thread din inda yace masu cewa haka kafirai ne....,Normal
2602,76133969,"kahiri da kafiri are the same man, kawai gwarawa ke using 'f' instead of 'h'",Normal
2134,76133501,@username dan shi'a ne,Normal
6177,1529159069067620352,@username ai uwarka ce karuwar kazami dan jaka,Offensive
2308,76133675,@username uwar ka daa gyara matsiyaci da wani arne dan uwan kane yayi rubutu ko yake kan mulki bada kace a graya ba.......,Offensive
5186,1555990166942228481,kada ka sake ka auri daqiqiya wallahi. dan zakaga jahilci tsagoransa.,Normal
2750,76134117,punch - ecowas plans end to almajiri system ##url,Normal
2600,76133967,@username real map jakai ##url,Offensive
892,76132258,@username raba arne da makami😀😀😀,Normal
6436,1217212785286881282,@username munafiki you that 200 naira  ma issa dealdone,Offensive
3466,78969477,"@username arne he ""like"" kawai abunshii🤣🤣🤣🤣",Normal
5980,1336960077870272515,@username not just igbos but people that don’t believe in islam; especially if you’re a christian. i got folks in southern kd and the zarians refer to them as inyamuri; they’re not igbos but rather christians.,Normal
379,73178182,@username dress you people are doing its totally prohibited in islam and prophet muhammad s.a.w mention this kind of dress as bad dress that wiil come after his death and you're  telling us this nonsense at the end kece uwayenki basu baki tarbiyya bah jahilar banxa dakikiya kawai,Offensive
1476,76132843,@username always doublecheck lest you become a purveyor of falsehoods. of course inyamiri is derogatory but mixing with the slaughter of the civil war is flint and carbide,Normal
4749,78970771,"""@username : @username naci bura ubaki kizo islamiya yau""subhanallah...yarinya ta zama bamagujiya",Offensive
1826,76133193,@username dama wannan arniya ce ????,Normal
6585,1394045038787796992,@username allah ya tarwatsa kafirci da kafirai.,Indeterminate
5305,1061372975600017410,"lallai inyamurai na son atiku, hihihihihihi🤣😂🤣🤣😊",Normal
1865,76133232,the impact of baye inyass is tremendous man..even though in his saying he says an kore ashararai(yahudawa) a tare dashi saboda son sa da manzan allah but they still find way and attach him to senegal triumph in football..,Normal
4330,78970347,@username muna dai ganin rubutunka da kuma wani hoton biri da ka saka a profile naka,Normal
874,76132240,wai anya lefe ba sharrin yahudawa bane ba kuwa 🤗🤗????,Normal
1229,76132595,"@username inhar da gaske suke, aje a kori yahudawa yan kama wuri zauna mana, ako yaushe su suke yada duk wata fitina dake faruwa a fadin duniya, ko ba komai hitila of german ya burgeni da ya kashe su, domin su din fitina ce, kuma insha allah sai sun durkushe, musulunci kuma sai ya daukaka.",Normal
179,73177982,@username one of the parents is fulani while the other is bamaguje.😇,Normal
6609,1384108775330652161,@username su waye kafirai?kai ka kira kanka kafiri beside shin mutanen ku nasan hausawa??bahaushe nawa ke kasarku??ku meyasa daku son mutane ne??gaskiya kuna da matsala sosai...babbar matsalan ku shine rasin son mutane...yan uwanku dake wajen yarbawa ai basu son yarbawa.kaga kukeda matsala,Normal
6491,1135508925632196609,"#challengetomuslims   almajiri children are muslim..  they live among muslims...   learning muslims holy book..  but have to beg every day to eat ,  even on sallah day!  the 1st time we took food to them at their set up , the mallam said it was the 1st ever in more than 30yrs ##url",Normal
2141,76133508,cab lallai wannan tagwayen sakarkaru ne ##url,Offensive
2709,76134076,"@username u know close to our house malali akwai gidan dan ##url go wear skintight dey talk like woman 😂😂😂💔dddy yaci he will deal with them one  night uniform men invaded the place,akwai su malali da that small market close to ife house",Normal
4034,78970051,@username governor bagudu was like: dan kauye!!!🤣🤣🤣governor bala was like:so u have appetite to eat after what u did to sanusi.  governor badarawa was like ooohhh kowa ya ji da nashi make i chop shap shap,Normal
3402,78969412,@username ku masu reply akan tweeting din nata ku ta mayar jahilai,Offensive
1064,76132430,@username kae....  wanan kabila ce alkur'an 💔😅,Normal
5446,972172253625487360,@username wai kai arne😆😂,Normal
307,73178110,"@username wait lemme say something, before i don't want to talk because i don't want any chaos here, amma nace maka da annabi nayi? i am just siting it like annabi ma da yaje fatawa kafirai sun jefe shi. amma u understood it backward.",Normal
1516,76132883,yawwa munci arna😹😹💔,Normal
289,73178092,"-new hausa proverb- ""aikin banza dan kaduna yayi dinkin sallah""",Normal
2075,76133442,@username she committed a great mistake kuma ana fadamata amman kiduba kiga just wannan karaman yarinyar fa take ma mutane rising voice wai duk wanda ya mata magana sai ta zageshi. sanin kankine tunda kike twitter baki taba ganin ko arne yayi hosting na kalar wannan space enba bare muslmi.,Normal
3195,78969205,@username amman wannan sumayyar yar kaduna ce koh? dan billahillazi yarinyar nan yar bariki ce 😂😂💔,Offensive
5382,1330544650000719877,kafirai masuna mauludi ashe😀 ##url,Normal
1860,76133227,ai b karamin dabban talaka bane ze zabi irin wadannan sojin baka ba. yan gaya albasu da ajingi ai hattara. ##url,Offensive
1312,76132678,@username hahaha almajiri ousted ibo,Normal
6726,1378083419217928195,@username kuma dama shi'a da kogo dan juma ne da dan junmai,Normal
3734,78969746,@username inyamura tana parade ground 😅,Normal
3338,78969348,"❝in zuciyarka ta zama matsiyaciya ce hannunka kuma sai ya zama faqiri, ba wani taimako da zaka iya yiwa addini.❞",Normal
2362,76133729,"‘almajiri” education has impacted on psychological, social devt of child in nigeria’",Normal
2055,76133422,@username hakama cin fuska ne yin tweeting da hausa bayan kasan duk yan uwanka garori ne ba lalle sugane inda ka dosa ba,Offensive
5966,1222570554051497985,shine fah matsala ta da yahudawa ba kunya garesu ba... kalli wannan ango yadda ake chasu ita kuma duk irin wayewarta dole ta yi hakuri... @username ##url,Normal
2993,78969003,kudai yi hakali da barayi ku masu aiki da vpn 🏃🏃🏃,Normal
6175,1534660529469501440,aina bera yayi maki ka dan domin ke ba barauniya bace a tunanin  come down ##url,Normal
3474,78969485,hegen kenan! arna iyayen taking advantage!😂 ##url,Normal
5566,1635581275506462721,karya kakeyi wallahi mu dai baza mu zabi inyamiri ba ##url,Offensive
102,73177905,@username banza ne ni,Offensive
5740,1266787799753281538,@username yaushe kika zama arniya kuma,Normal
774,73178577,"@username wlh dama yasamu kawai, bar ajawo ai har ya mutu bazai taba daukaka da waka ba. wai har wani cewa yake wai celebrity image, abun dariya.",Offensive
6272,1605090602131021824,@username dan farine kai kenan allah yasa kai ba dolo bane🤣,Normal
499,73178302,our people with double standards hypocrite mindset if what trump did happens in nigeria wai da yanzu kaga yan iyayi da qalqala ai kaza-kaza matsiyatan banza wokeness my foot mtswee,Offensive
4485,78970504,salary week! salary earners remember us talakawa,Normal
6586,1582767973793947648,"sad news: today afternoon, bandits stormed barawa community in batagarawa lg, katsina state. they attacked farmers and killed 1 of the community farmers known as jamilu, wounded 2 and abducted some.  @username ##url",Normal
4788,78970810,"go to school,u will say no. almajiri is gd for me.demand and supply,simple econs.too much $ in the system shld push down rates not otherwise ##url",Normal
1197,76132563,@username kasan shi dan halas baya raina halacci kuma dan akuya ne kawai zai so maqiyin sa.,Normal
1481,76132848,wani abu sai sakkwato!!  1 kofar marke 2 kofar rini 3 kofar taramniya 4 kofar atiku 5 kofar aliyu jedo 6 kofar kade 7 kofar kware 8 kofar dundaye 9 kofar bai  1 adarawa 2 alkammawa 3 hungumawa 4 asarakkawa 5 kasarawa 6 siriddawa 7 marannawa 8 gidadawa 9 kwannawa 10 akalawa ##url,Normal
2464,76133831,"four0six for 3m, lmao. kar a mayar da karuwa yar iska.",Normal
3743,78969756,@username allah yasa akashe tsinanne la'ananne,Offensive
417,73178220,@username karuwai  mata fa,Normal
2243,76133610,"ya allah haqiqa azabarka akan kafirai wajibi ce, alhamdulillah da kayini musulmi, astagfirullah",Normal
982,76132348,@username tho mahaukaciya. sannu😅 you yourself you’re minding your business. big fool.,Offensive
2115,76133482,i have a question.. wai meyasa arna wanda ba musulmai ba suke kokarin rage farashin kayan saidawar su da sauki idan lokacin bikin x-mas yazo?  mu kuma musulmai idan lokacin sallah ko azumi yazu muke kokarin mu tada kayan mu muke kara masu tsada?,Normal
2964,78968974,@username dan shegiya walla karya tah!,Offensive
4744,78970766,@username gaskia ban yadda ba saboda indai kyaune malam kasamu guntuwa saikaji kamar ka goyeta,Normal
693,73178496,"in dai soyayya ce, toh ka naimi ba inyamura.  chairman 🔥🔥🔥 ##url",Normal
223,73178026,shege don see me finish 🤦🏻‍♀️,Offensive
2009,76133376,daka bawa mutum kifi gara ka koya masa kiwon kifin sannu da kokari sanatan al'ummah distinguish senator mal uba sani da koyawa matasa sana'oi.  #ubasaniwakilcinagari ##url,Normal
3501,78969512,@username wannan dan duniya ne,Offensive
4010,78970026,"@username no ban yadda ba. ina ganin mace ko kama take da akuya sai ka samu wani yana sonta sosai kuma dagske, sai dai me akwai wanda suke cewa basu da samari coz duk samarin dake son su, su basa son irinsu. amma a samu irin hakan.",Normal
2261,76133628,@username 😂 in baki samu mota ba akoi jaki a yankin mu na turo miki,Normal
3947,78969963,@username kai wannan yarinya jikan maguzawa ma haka yaganta ya kyale kaji yadda take ambato abu ko karantawa batayi😂😂,Offensive
2573,76133940,"i use to have high regards for this particular guy, amma ya tabbata dakiki ne. allah ya kyauta.",Offensive
6008,1024319443701321728,"karnukan yahudawa el-rufa'i da uban gidansa buhari, sunji kunya a babbar kotun kaduna.##url",Offensive
4492,78970511,@username kaga fuskarsa kamar agolan biri 😂,Offensive
2193,76133560,"soyayya da yar izala duniya ne. na ce ""sweaty yaushe zan kawo ramadan basket’’ ta ce, ka barshi bidi'a ne😗😗",Normal
810,73178613,sakarai dolo dan kauye @username ,Offensive
3922,78969938,"@username a'a, wannan 💯💯 da su ai gara ki turo dollars 😄",Normal
6169,1568383489841537027,@username dan allah je ki kwanta ki wani tsaya kaman wata barauniya,Normal
4367,78970385,psg wai su arna😂😂,Normal
4081,78970098,@username turo shi aka yi dan shegiya,Offensive
1535,76132902,"@username nagode, haka nike son dan arewa. allah biya ka mallan. da hausawa ne suka ja wannan ba inyamurai ba da nigeria na nan kamar ta fashe",Normal
3605,78969617,allah ka bayyanamana mai garin mu cikin qoshin lafiya allah yatoni asirin duk wani dan ta'adda a fadin duniyar nan  amiin ya allah,Normal
2624,76133991,@username macen ma haram ne tayi bleaching bare wani shashasha... allah kyauta 🚶,Offensive
6387,1444770213535395847,@username hba vrodr kasamo fifty thousand wlh ga  zawarawa nan abanza sakin wawa,Normal
5080,1226513165195923457,@username dan tasha kawai!,Offensive
5965,905706090784055296,this guy and kabila are disgrace to their generation. they can't even take kagame as their mentor and provide good governance. ##url,Indeterminate
537,73178340,@username oga calm down. kabila is for those of norther extraction that aren’t hausa or fulani,Normal
6364,1638999379582373900,ina garori ga account number nan ##url,Offensive
2972,78968982,@username hausas outraged aboki just because the way it’s use. qabila and yare hausas think it’s hausa version of tribe. arne kafuri hausas also think it’s the hausa version of christian  inyamuri hausas think it’s the hausa of igbo people,Normal
3496,78969507,@username hhhhhh 'yar duniya  🤣🤣🤣,Normal
4647,78970667,@username shld i even start talking about  specil programmes like almajiri education or girl child schools,Normal
6604,964459627554443270,"sojan dan sanda inyamuri, jan bature yayi dari bakwai 🎶 ##url",Normal
3063,78969073,"@username i would have cursed u, but because i'm an almajiri it is not permissible for me to do so.",Normal
5485,1549475590176137217,@username toh  naga koh yan tasha suna jin kunya. her words are too harsh,Normal
588,73178391,"mutane suyi ta kallon arna da gajeren wando suna guje-guje, meye alfanun hakan, me ye ribar kallon ball.  allah ya shirya, allah ya sa mu dace! ##url",Normal
372,73178175,@username suna sakawa ne kawai dan aga kyaun fuskarsu ko kyan jikinsu. kuma yan kutumar uba. duk allah ya tsinemusu,Offensive
4413,78970431,allah sarki musulman gaza da palestine da yawa cikin yan'uwansu musulmai na duniya basu damu dasu ba anfi damuwa da arna god be with you gaza &amp; palestine😍😍,Normal
3921,78969937,4. the 1st lady suddenly loves almajiri..they are currently her children,Normal
2768,76134135,shegu yan iska ba😌 ##url,Offensive
790,73178593,@username da miji kazami ba! allah ka tsare mu.,Normal
5474,1051204989585100801,good evening maguzawa 😂😂😂,Normal
6371,1193520638943748096,@username haba oga. manzon allah saw cewa yayi kuyi aure ku hayyafa domin xanyi alfahiri daku ranar alkiyama. ka duba xancen ka ba maganar almajiri nake maka ba. maganar yaran da aka sace 49 ba almajiri cikin su ko daya,Normal
5508,1259222211245879296,@username hhhhh😁😀kai dan darika ne kenan,Normal
4423,78970441,"if na almajiri like me, na masjid i go dy find upandan. 😜 ##url",Normal
219,73178022,@username to ko a somalian in kaga mace da abaya yar wancen kungiyarne,Normal
2686,76134053,na rabaka!!  jollof arne neh in yayi da kyau ##url,Normal
3504,78969515,arna that ki's composure no be here....,Normal
2621,76133988,congo’s main opposition rejects kabila’s new government,Indeterminate
4045,78970062,musulmi akan su tayasu addu'a allah ya yaye musu har suka basu yanci kuma suka basu hakuri akan cin zarafin da sukai musu daga nan su kafirai mazauna kasar suka fara gane musulunci gaskiya ne suka fara tururuwar karbar musulunci daga nan hankalin yahudawa ya tashi ganin yadda aka,Normal
2575,76133942,@username sarkin marowata 😂💔,Offensive
3850,78969864,"mstww arna don jon“@username : not normal.. get help fast. a woman's touch perhaps ""@username : @username norms""”",Normal
2293,76133660,wai anya lefe🛍️🎒👜 ba sharrin yahudawa bane kuwa?🤔🤔,Normal
754,73178557,@username kina neman dan iska dai wanda zai hana ki aure,Offensive
3938,78969954,"almajiri kids are normal children who can also become a president of nigeria in the future, so let's government give them deserving attention that will secure their future especially through education @username ##url",Normal
51,73177854,@username he should go with his own kwamo kamar wani dan almajiri,Offensive
5624,1308495537503600645,saide ko uwarka ce zata kissing floor din.😏 nonsense. wannan barnett din jaki ne wlh. ##url,Offensive
920,76132286,she should check the estimate of single ladies that are upright and the wayward ones. aye waada ##url,Indeterminate
5931,1523958425830535168,kunji manyan arna ##url,Normal
4678,78970699,“@username : @username a'a ni ban dan darika bane... ni ahlul sunnah ne!”ok ashe dan'uwa  mu ne kai,Normal
536,73178339,allah karya nuna mana lokacin.🙏 ##url,Normal
5995,1094576564795310080,@username ni daiba yar izala bace,Normal
143,73177946,"ikon allah, wato babu dabba a duniya erin bature. cikin matar tasa ma bai bari ba🤣🤣🤣🤣 ##url",Hate
6665,1191790089170563072,#arewa gidajen marayun dasuke a wasu jahohi na arewa sunkoma gidajen saida ma inyamurai yaran hausawa misali gidan marayu na yara dayake jos.,Normal
2850,78968859,welcome to almajiri peoples congress  -ffk🤣🤣 ##url,Offensive
6308,1250825958866722817,"@username you’re even so ignorant of nigerian tribes . by the ways 1 of her would amount to a thousand almajiri from your community alone . even you , remove the government and you’d be a shoe mender in otukpo",Normal
5800,1100293248180936704,even people that are looking for giveaways on twitter are threatening not to give alms to almajiri or help the low priviledged northerner. nothing we no go see fir here😆😆😂😂😂😁😁,Normal
482,73178285,dan allah inada tambaya ?  shin wae mutunne ko dabba 🤩 ##url,Normal
5997,746614589186523136,"@username the court in drc has said kabila can continue as president if elections don't hold, that's cue for life presidency.",Indeterminate
4681,78970702,@username ohhh!! yar duniya😱 i need bj⛹,Offensive
616,73178419,"@username to ae banga ansa da muna nan dabi'un saba,  kodae shi baya munana ne?",Normal
469,73178272,wato arna sai su yi ta tata kowanne irin iskanci a rayuwan nan ayi dariya. amma malam bahaushe neh ya tsone musu ido. shegu 'yan iska ##url,Hate
4915,1589610180001427456,an fadamiki kanawa kazamai ne irinku ##url,Offensive
3229,78969239,"@username shinfidar fuska, tafi shinfidar ta arna.!",Normal
320,73178123,"bro, barmani choge ‘yar duniya ce.   in one of her song titled; wakar kishiya, she legit asked one of her wealthy patrons for “rigar mama “.   😂 ##url",Offensive
2819,76134186,am from north  bolewa by tribe  i don't do yahoo yahoo i don't steal pant i don't have baby factury i don't do 419 i don't do ritualist with my family  i don't rape i am almajiri  i don't cast my vote on twitter  i have pvc and i voted pmb idan kaji haushi  kaci ubanka,Offensive
4022,78970039,@username ko kidahumi ya karanta abinda ka rubuta yasan ##url,Normal
6334,1260633324500004865,"#jib : adamawa begins repatriation of almajiri children, says process is permanent: ##url",Normal
470,73178273,happy birthday @username dan duniya,Normal
5481,1515970258590486531,@username yar ayken yahudawa,Offensive
923,76132289,idan mace ce kana rawar jiki zakayi mata amma maza sai zare idon banza dana wofi wai kai aji tsoronka.,Normal
4370,78970388,@username like play like play ahh some pple mad like mahaukata fah abeg come and see this one,Offensive
1550,76132917,toh wai menene dan maguzawa sun ma malamin addini eleh. yin hakan ai al'addun iyayen gidansu ne! 😎,Offensive
2836,78968845,"@username allah ya jikan general baba abacha. allah ya amshi adu'ar nan da kikayi akan munafikai da ma hassada. wlh, haka  ake tafia yanzu, a ga'banki ana haba haba dake, amman kina juyawa, hmmmm allah ya sawwa'ka.",Normal
6342,1007575285640978434,"the leader of bh shekau was an almajiri who was sent out to maiduguri with his own destiny in his hands, dear northern leaders if we dont reform or end almajiranci it will end us all; with the present system of almajiranci it is just a matter of time before we all get destroyed!",Normal
1033,76132399,@username to gaga haska gara 😂,Offensive
404,73178207,@username wawiya kawai. kina gann kin burgene. mtsw.,Offensive
2379,76133746,nafisa uwar yan tasha😂 allah ya shiryeki yar bariki ##url,Offensive
1520,76132887,@username dama ina yaro ina 'yar duniya,Offensive
2288,76133655,"igbos call the hausa man aboki (in and insultive way) while the hausa calls every other person arne (pagans)  we do this while talking in our closets while we pretend to be one nigeria on the outside. the only time nigeria is one is on a football match day and if we loose m,",Normal
6093,469590400211386368,"kuchuma cc @username ""@username : “@username : u remind me of 1 barber ""@username : mancy -.-""” wallahy na 1 almajiri name for my area""",Normal
6101,1528692842117451776,@username kai ai dolo ne ai!  baza ka taba fahimta,Offensive
6635,1344973332039479296,"subhanallahi, so nan bawani abu dazai taimakeni? aini ba abinda zai taimakeni nake nema ba illa abinda zai taimaki talakawa da mutanen jahar katsina, and dukda kalubale government tayi kokarin achieving wayanan abubuwa which no one can denied it. ##url",Normal
5723,905173107165413376,kai bakaga arniya bache ##url,Normal
1970,76133337,@username tsinannu ni wlh ko san gani banayi irin wannan abubuwan,Offensive
788,73178591,🤣🤣🤣🤣🤣 wato duniya cike take da yan iska ##url,Normal
3597,78969609,😂😂😂 bayahude  ne ai ##url,Offensive
5933,1414344098387988482,jakai yan man utd 😂😂😂👈,Offensive
1334,76132701,@username kaji wani baho fa 😂,Offensive
5975,1104532024889618433,kan bala’i!!! manyan arna!!! ##url,Normal
5677,1524783986500853764,@username wawa dan jegiya kawai arrene banza,Offensive
6569,1435326560966516746,"kuma shima certified muslim ne kuma dan izala, amma yaki koyarwan  qur'an me girma dayace duk wanda yakashe da ganganci akashe shi. ##url",Normal
1954,76133321,stop this mischief please. he was making a case for boko haram. even making comparism to niger delta militants. ji kake bama jin hausa? don allah ku daina kare yan ta'adda da sunan musulunci. ##url,Normal
